district,area,unit_price,rooms,build_year,near_subway,url,crawl_time
沁园春御院,128.63,9252,,2056,是,https://cs.58.com/ershoufang/4320565300059143x.shtml?auction=201&hpType=60&entry=102&position=58&kwtype=filter&now_time=1766195293&typecode=201&spread=filtersearch_p&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_58&from=from_esf_List_search&index=64,2025-12-20 09:55:34
星城映象,117.67,5388,,2021,是,https://cs.58.com/ershoufang/4211636777397254x.shtml?auction=201&hpType=60&entry=102&position=57&kwtype=filter&now_time=1766195293&typecode=201&spread=filtersearch_p&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_57&from=from_esf_List_search&index=63,2025-12-20 09:55:37
浏阳河畔,130.43,6747,,1934,是,https://cs.58.com/ershoufang/4313551934925834x.shtml?auction=201&hpType=60&entry=102&position=56&kwtype=filter&now_time=1766195293&typecode=201&spread=filtersearch_p&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_56&from=from_esf_List_search&index=62,2025-12-20 09:55:38
荣泰广场,132.96,11884,,2040,是,https://cs.58.com/ershoufang/4282536204099597x.shtml?auction=220&hpType=60&entry=102&position=55&kwtype=filter&now_time=1766195293&typecode=220&spread=filtersearch_c&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_55&from=from_esf_List_search&index=61,2025-12-20 09:55:40
雍景园,161.41,11028,,2021,是,https://cs.58.com/ershoufang/4355042830179337x.shtml?auction=201&hpType=60&entry=102&position=54&kwtype=filter&now_time=1766195293&typecode=201&spread=filtersearch_p&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_54&from=from_esf_List_search&index=60,2025-12-20 09:55:41
澳海云潇赋,105.0,6096,,2021,是,https://cs.58.com/ershoufang/2718487979449354x.shtml?auction=201&hpType=60&entry=102&position=53&kwtype=filter&now_time=1766195293&typecode=201&spread=filtersearch_p&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_53&from=from_esf_List_search&index=59,2025-12-20 09:55:43
绿荫家园,120.97,5523,,2021,否,https://cs.58.com/ershoufang/3114559701884943x.shtml?auction=201&hpType=60&entry=102&position=52&kwtype=filter&now_time=1766195293&typecode=201&spread=filtersearch_p&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_52&from=from_esf_List_search&index=58,2025-12-20 09:55:45
绿地海外滩(一期),139.53,6651,,1903,是,https://cs.58.com/ershoufang/4120043448475659x.shtml?auction=201&hpType=60&entry=102&position=51&kwtype=filter&now_time=1766195293&typecode=201&spread=filtersearch_p&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_51&from=from_esf_List_search&index=57,2025-12-20 09:55:47
韭菜园嘉苑,65.49,10995,,2031,是,https://cs.58.com/ershoufang/4125421540663311x.shtml?auction=201&hpType=60&entry=102&position=50&kwtype=filter&now_time=1766195293&typecode=201&spread=filtersearch_p&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_50&from=from_esf_List_search&index=56,2025-12-20 09:55:49
中天栖溪里,131.38,13092,,2021,是,https://cs.58.com/ershoufang/3308827987665933x.shtml?auction=220&hpType=60&entry=102&position=49&kwtype=filter&now_time=1766195293&typecode=220&spread=filtersearch_c&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_49&from=from_esf_List_search&index=55,2025-12-20 09:55:52
中航城国际社区(南区),97.88,7356,,2021,是,https://cs.58.com/ershoufang/4009405014367242x.shtml?auction=201&hpType=60&entry=102&position=48&kwtype=filter&now_time=1766195293&typecode=201&spread=filtersearch_p&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_48&from=from_esf_List_search&index=54,2025-12-20 09:55:52
爱琴海岸,123.38,6468,,2021,是,https://cs.58.com/ershoufang/3963033444314117x.shtml?auction=201&hpType=60&entry=102&position=47&kwtype=filter&now_time=1766195293&typecode=201&spread=filtersearch_p&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_47&from=from_esf_List_search&index=53,2025-12-20 09:55:55
世纪桃花苑,154.3,6157,,1901,是,https://cs.58.com/ershoufang/3950089645874190x.shtml?auction=201&hpType=60&entry=102&position=46&kwtype=filter&now_time=1766195293&typecode=201&spread=filtersearch_p&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_46&from=from_esf_List_search&index=52,2025-12-20 09:55:56
中交麓江春望(新房),107.0,10281,,2021,否,https://cs.58.com/ershoufang/3262170122117127x.shtml?auction=201&hpType=60&entry=102&position=45&kwtype=filter&now_time=1766195293&typecode=201&spread=filtersearch_p&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_45&from=from_esf_List_search&index=51,2025-12-20 09:55:58
辉煌国际城(二期),121.51,8889,,2021,是,https://cs.58.com/ershoufang/4098897997323278x.shtml?auction=201&hpType=60&entry=102&position=44&kwtype=filter&now_time=1766195293&typecode=201&spread=filtersearch_p&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_44&from=from_esf_List_search&index=50,2025-12-20 09:55:59
保利恒伟时光印象,124.37,9328,,2021,是,https://cs.58.com/ershoufang/4117210427124748x.shtml?auction=220&hpType=60&entry=102&position=43&kwtype=filter&now_time=1766195293&typecode=220&spread=filtersearch_c&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_43&from=from_esf_List_search&index=48,2025-12-20 09:56:01
湘域中央,128.64,14693,,1993,是,https://cs.58.com/ershoufang/4332219473927169x.shtml?auction=201&hpType=60&entry=102&position=42&kwtype=filter&now_time=1766195293&typecode=201&spread=filtersearch_p&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_42&from=from_esf_List_search&index=47,2025-12-20 09:56:03
保利麓谷林语,137.76,8348,,2065,是,https://cs.58.com/ershoufang/4326154206519307x.shtml?auction=201&hpType=60&entry=102&position=41&kwtype=filter&now_time=1766195293&typecode=201&spread=filtersearch_p&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_41&from=from_esf_List_search&index=46,2025-12-20 09:56:06
山水湾,113.43,6436,,2021,是,https://cs.58.com/ershoufang/4335128322169865x.shtml?auction=201&hpType=60&entry=102&position=40&kwtype=filter&now_time=1766195293&typecode=201&spread=filtersearch_p&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_40&from=from_esf_List_search&index=45,2025-12-20 09:56:07
八方小区(C区),123.8,23425,,2021,是,https://cs.58.com/ershoufang/2718621033126918x.shtml?auction=201&hpType=60&entry=102&position=39&kwtype=filter&now_time=1766195293&typecode=201&spread=filtersearch_p&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_39&from=from_esf_List_search&index=44,2025-12-20 09:56:09
方略潇邦,143.25,4803,,2021,是,https://cs.58.com/ershoufang/4367621418180621x.shtml?auction=201&hpType=60&entry=102&position=38&kwtype=filter&now_time=1766195293&typecode=201&spread=filtersearch_p&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_38&from=from_esf_List_search&index=43,2025-12-20 09:56:11
银港水晶城(A区),125.78,7792,,2088,是,https://cs.58.com/ershoufang/4360195293289479x.shtml?auction=220&hpType=60&entry=102&position=37&kwtype=filter&now_time=1766195293&typecode=220&spread=filtersearch_c&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_37&from=from_esf_List_search&index=42,2025-12-20 09:56:13
恒大城,81.49,7609,,2021,是,https://cs.58.com/ershoufang/4186455688768515x.shtml?auction=201&hpType=60&entry=102&position=36&kwtype=filter&now_time=1766195293&typecode=201&spread=filtersearch_p&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_36&from=from_esf_List_search&index=41,2025-12-20 09:56:14
北辰三角洲奥城E4区,107.6,10224,,2021,是,https://cs.58.com/ershoufang/4257287829679109x.shtml?auction=201&hpType=60&entry=102&position=35&kwtype=filter&now_time=1766195293&typecode=201&spread=filtersearch_p&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_35&from=from_esf_List_search&index=39,2025-12-20 09:56:16
璞悦府,147.55,10031,,1973,是,https://cs.58.com/ershoufang/4214831859395590x.shtml?auction=201&hpType=60&entry=102&position=34&kwtype=filter&now_time=1766195293&typecode=201&spread=filtersearch_p&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_34&from=from_esf_List_search&index=38,2025-12-20 09:56:17
中交中央公园,142.9,7698,,1962,是,https://cs.58.com/ershoufang/3928376993852429x.shtml?auction=201&hpType=60&entry=102&position=33&kwtype=filter&now_time=1766195293&typecode=201&spread=filtersearch_p&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_33&from=from_esf_List_search&index=37,2025-12-20 09:56:19
达美D6区,121.81,9565,,2021,是,https://cs.58.com/ershoufang/4176095873309703x.shtml?auction=201&hpType=60&entry=102&position=32&kwtype=filter&now_time=1766195293&typecode=201&spread=filtersearch_p&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_32&from=from_esf_List_search&index=36,2025-12-20 09:56:21
馨香雅苑,94.47,8130,,2021,是,https://cs.58.com/ershoufang/3604529491435531x.shtml?auction=220&hpType=60&entry=102&position=31&kwtype=filter&now_time=1766195293&typecode=220&spread=filtersearch_c&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_31&from=from_esf_List_search&index=35,2025-12-20 09:56:23
钰龙天下,111.38,16880,,2021,是,https://cs.58.com/ershoufang/4095940776958987x.shtml?auction=201&hpType=60&entry=102&position=30&kwtype=filter&now_time=1766195293&typecode=201&spread=filtersearch_p&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_30&from=from_esf_List_search&index=34,2025-12-20 09:56:25
楚天世纪城(东苑),127.19,5488,,2019,是,https://cs.58.com/ershoufang/3333860903033861x.shtml?auction=201&hpType=60&entry=102&position=29&kwtype=filter&now_time=1766195293&typecode=201&spread=filtersearch_p&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_29&from=from_esf_List_search&index=33,2025-12-20 09:56:27
新新花园,119.49,7365,,2019,是,https://cs.58.com/ershoufang/4324769489546242x.shtml?auction=201&hpType=60&entry=102&position=28&kwtype=filter&now_time=1766195293&typecode=201&spread=filtersearch_p&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_28&from=from_esf_List_search&index=32,2025-12-20 09:56:29
先锋东外滩,134.39,7873,,2021,是,https://cs.58.com/ershoufang/3828517728100360x.shtml?auction=201&hpType=60&entry=102&position=27&kwtype=filter&now_time=1766195293&typecode=201&spread=filtersearch_p&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_27&from=from_esf_List_search&index=30,2025-12-20 09:56:31
恒大城,100.09,8773,,2021,是,https://cs.58.com/ershoufang/2718584924544000x.shtml?auction=201&hpType=60&entry=102&position=26&kwtype=filter&now_time=1766195293&typecode=201&spread=filtersearch_p&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_26&from=from_esf_List_search&index=29,2025-12-20 09:56:33
八方小区(C区),138.38,21535,,2021,是,https://cs.58.com/ershoufang/4008174474927107x.shtml?auction=220&hpType=60&entry=102&position=25&kwtype=filter&now_time=1766195293&typecode=220&spread=filtersearch_c&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_25&from=from_esf_List_search&index=28,2025-12-20 09:56:35
阳光城溪山悦,140.56,7969,,2064,是,https://cs.58.com/ershoufang/4220643438632967x.shtml?auction=201&hpType=60&entry=102&position=24&kwtype=filter&now_time=1766195293&typecode=201&spread=filtersearch_p&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_24&from=from_esf_List_search&index=27,2025-12-20 09:56:37
中建钰和城,114.53,11177,,1906,是,https://cs.58.com/ershoufang/4316281260858375x.shtml?auction=201&hpType=60&entry=102&position=23&kwtype=filter&now_time=1766195293&typecode=201&spread=filtersearch_p&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_23&from=from_esf_List_search&index=26,2025-12-20 09:56:39
阿普阿布,105.45,9958,,2021,是,https://cs.58.com/ershoufang/4368690212674574x.shtml?auction=201&hpType=60&entry=102&position=22&kwtype=filter&now_time=1766195293&typecode=201&spread=filtersearch_p&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_22&from=from_esf_List_search&index=25,2025-12-20 09:56:41
万科魅力之城,143.0,10686,,2021,是,https://cs.58.com/ershoufang/4129785867217925x.shtml?auction=201&hpType=60&entry=102&position=21&kwtype=filter&now_time=1766195293&typecode=201&spread=filtersearch_p&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_21&from=from_esf_List_search&index=24,2025-12-20 09:56:43
明昇壹城,95.0,11264,,2021,是,https://cs.58.com/ershoufang/4327910332735501x.shtml?auction=201&hpType=60&entry=102&position=20&kwtype=filter&now_time=1766195293&typecode=201&spread=filtersearch_p&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_20&from=from_esf_List_search&index=23,2025-12-20 09:56:45
龙湖碧桂园天宸原著,143.81,9040,,2010,是,https://cs.58.com/ershoufang/3213895790305292x.shtml?auction=220&hpType=60&entry=102&position=19&kwtype=filter&now_time=1766195293&typecode=220&spread=filtersearch_c&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_19&from=from_esf_List_search&index=21,2025-12-20 09:56:46
万科魅力之城,107.0,9814,,2021,是,https://cs.58.com/ershoufang/4274232133409807x.shtml?auction=201&hpType=60&entry=102&position=18&kwtype=filter&now_time=1766195293&typecode=201&spread=filtersearch_p&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_18&from=from_esf_List_search&index=20,2025-12-20 09:56:48
领航学府,105.0,4477,,2021,否,https://cs.58.com/ershoufang/3370668639985679x.shtml?auction=201&hpType=60&entry=102&position=17&kwtype=filter&now_time=1766195293&typecode=201&spread=filtersearch_p&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_17&from=from_esf_List_search&index=19,2025-12-20 09:56:50
中建·博萃府,100.0,13000,,2009,否,https://cs.58.com/ershoufang/4298303820095496x.shtml?auction=201&hpType=60&entry=102&position=16&kwtype=filter&now_time=1766195293&typecode=201&spread=filtersearch_p&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_16&from=from_esf_List_search&index=18,2025-12-20 09:56:52
嘉宇璟琇大泽湖,119.0,9664,,2091,是,https://cs.58.com/ershoufang/4256849137937420x.shtml?auction=201&hpType=60&entry=102&position=15&kwtype=filter&now_time=1766195293&typecode=201&spread=filtersearch_p&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_15&from=from_esf_List_search&index=17,2025-12-20 09:56:54
藏珑湖上国际花园,144.33,8869,,2021,是,https://cs.58.com/ershoufang/4133801126571010x.shtml?auction=201&hpType=60&entry=102&position=14&kwtype=filter&now_time=1766195293&typecode=201&spread=filtersearch_p&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_14&from=from_esf_List_search&index=16,2025-12-20 09:56:56
钰龙天下佳园(二期),112.96,16998,,2028,是,https://cs.58.com/ershoufang/4094132935781382x.shtml?auction=220&hpType=60&entry=102&position=13&kwtype=filter&now_time=1766195293&typecode=220&spread=filtersearch_c&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_13&from=from_esf_List_search&index=15,2025-12-20 09:56:57
藏珑湖上国际花园,134.96,8744,,2021,是,https://cs.58.com/ershoufang/4368748330296334x.shtml?auction=201&hpType=60&entry=102&position=12&kwtype=filter&now_time=1766195293&typecode=201&spread=filtersearch_p&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_12&from=from_esf_List_search&index=14,2025-12-20 09:56:59
恒大雅苑,136.18,8078,,2021,是,https://cs.58.com/ershoufang/4337948390137870x.shtml?auction=201&hpType=60&entry=102&position=11&kwtype=filter&now_time=1766195293&typecode=201&spread=filtersearch_p&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_11&from=from_esf_List_search&index=12,2025-12-20 09:57:02
恒大雅苑,138.93,7486,,2021,是,https://cs.58.com/ershoufang/4091529724865548x.shtml?auction=201&hpType=60&entry=102&position=10&kwtype=filter&now_time=1766195293&typecode=201&spread=filtersearch_p&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_10&from=from_esf_List_search&index=11,2025-12-20 09:57:03
卧琥城,259.83,6351,,2021,是,https://cs.58.com/ershoufang/4303915950596110x.shtml?auction=201&hpType=60&entry=102&position=9&kwtype=filter&now_time=1766195293&typecode=201&spread=filtersearch_p&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_9&from=from_esf_List_search&index=10,2025-12-20 09:57:05
藏珑湖上国际花园,138.42,9753,,2021,是,https://cs.58.com/ershoufang/4267248983731215x.shtml?auction=201&hpType=60&entry=102&position=8&kwtype=filter&now_time=1766195293&typecode=201&spread=filtersearch_p&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_8&from=from_esf_List_search&index=9,2025-12-20 09:57:07
航天溪湖,97.86,8073,,2094,是,https://cs.58.com/ershoufang/3236574961148938x.shtml?auction=220&hpType=60&entry=102&position=7&kwtype=filter&now_time=1766195293&typecode=220&spread=filtersearch_c&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_7&from=from_esf_List_search&index=8,2025-12-20 09:57:09
金源府MOMA,121.65,11673,,1925,是,https://cs.58.com/ershoufang/4116081925185542x.shtml?auction=201&hpType=60&entry=102&position=6&kwtype=filter&now_time=1766195293&typecode=201&spread=filtersearch_p&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_6&from=from_esf_List_search&index=7,2025-12-20 09:57:10
卧琥城,119.9,9008,,2021,是,https://cs.58.com/ershoufang/3951470616669199x.shtml?auction=201&hpType=60&entry=102&position=5&kwtype=filter&now_time=1766195293&typecode=201&spread=filtersearch_p&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_5&from=from_esf_List_search&index=6,2025-12-20 09:57:12
卧琥城,136.36,9387,,2021,是,https://cs.58.com/ershoufang/3507351898841094x.shtml?auction=201&hpType=60&entry=102&position=4&kwtype=filter&now_time=1766195293&typecode=201&spread=filtersearch_p&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_4&from=from_esf_List_search&index=5,2025-12-20 09:57:14
藏珑湖上国际花园,131.66,10482,,2007,是,https://cs.58.com/ershoufang/3287486965720078x.shtml?auction=201&hpType=60&entry=102&position=3&kwtype=filter&now_time=1766195293&typecode=201&spread=filtersearch_p&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_3&from=from_esf_List_search&index=3,2025-12-20 09:57:16
恒大雅苑,144.52,7612,,2021,是,https://cs.58.com/ershoufang/4353869242690565x.shtml?auction=201&hpType=60&entry=102&position=2&kwtype=filter&now_time=1766195293&typecode=201&spread=filtersearch_p&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_2&from=from_esf_List_search&index=2,2025-12-20 09:57:17
裕和府（原康桥悦城）,108.9,11479,,1960,是,https://cs.58.com/ershoufang/2718454839798791x.shtml?auction=201&hpType=60&entry=102&position=1&kwtype=filter&now_time=1766195293&typecode=201&spread=filtersearch_p&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_1&from=from_esf_List_search&index=1,2025-12-20 09:57:19
城投月湖云境,120.0,10000,,2021,是,https://cs.58.com/ershoufang/4036589794991107x.shtml?auction=201&hpType=60&entry=102&position=0&kwtype=filter&now_time=1766195293&typecode=201&spread=filtersearch_p&epauction=&stats_key=e18be361-6f9f-4d27-b5b0-5a14556380ed_0&from=from_esf_List_search&index=0,2025-12-20 09:57:21
中粮鸿云,113.67,6731,,1903,是,https://cs.58.com/ershoufang/4319610765679630x.shtml?auction=201&hpType=60&entry=102&position=69&kwtype=filter&now_time=1766195291&typecode=201&spread=filtersearch_p&epauction=&stats_key=1bf6eb05-00d3-4ac9-8869-0f762076b103_69&from=from_esf_List_search&index=75,2025-12-20 09:57:23
恒大文化旅游城,121.6,5987,,2021,是,https://cs.58.com/ershoufang/4307759622676485x.shtml?auction=201&hpType=60&entry=102&position=68&kwtype=filter&now_time=1766195291&typecode=201&spread=filtersearch_p&epauction=&stats_key=1bf6eb05-00d3-4ac9-8869-0f762076b103_68&from=from_esf_List_search&index=74,2025-12-20 09:57:25
华润凤凰城(二期),109.0,6413,,2021,是,https://cs.58.com/ershoufang/4333811464855553x.shtml?auction=220&hpType=60&entry=102&position=67&kwtype=filter&now_time=1766195291&typecode=220&spread=filtersearch_c&epauction=&stats_key=1bf6eb05-00d3-4ac9-8869-0f762076b103_67&from=from_esf_List_search&index=73,2025-12-20 09:57:27
乾城,89.05,6514,,2009,是,https://cs.58.com/ershoufang/4290750200949765x.shtml?auction=201&hpType=60&entry=102&position=66&kwtype=filter&now_time=1766195291&typecode=201&spread=filtersearch_p&epauction=&stats_key=1bf6eb05-00d3-4ac9-8869-0f762076b103_66&from=from_esf_List_search&index=72,2025-12-20 09:57:30
省人民检察院住宅区,116.34,8252,,2021,是,https://cs.58.com/ershoufang/4347821651173387x.shtml?auction=201&hpType=60&entry=102&position=65&kwtype=filter&now_time=1766195291&typecode=201&spread=filtersearch_p&epauction=&stats_key=1bf6eb05-00d3-4ac9-8869-0f762076b103_65&from=from_esf_List_search&index=71,2025-12-20 09:57:32
中天栖溪里,131.38,13092,,2021,是,https://cs.58.com/ershoufang/3308827987665933x.shtml?auction=201&hpType=60&entry=102&position=64&kwtype=filter&now_time=1766195291&typecode=201&spread=filtersearch_p&epauction=&stats_key=1bf6eb05-00d3-4ac9-8869-0f762076b103_64&from=from_esf_List_search&index=70,2025-12-20 09:57:34
星城映象,117.67,5388,,2021,是,https://cs.58.com/ershoufang/4211636777397254x.shtml?auction=201&hpType=60&entry=102&position=63&kwtype=filter&now_time=1766195291&typecode=201&spread=filtersearch_p&epauction=&stats_key=1bf6eb05-00d3-4ac9-8869-0f762076b103_63&from=from_esf_List_search&index=69,2025-12-20 09:57:35
北辰中央公园(CDEF区),112.14,10256,,2021,是,https://cs.58.com/ershoufang/3451349180310538x.shtml?auction=201&hpType=60&entry=102&position=62&kwtype=filter&now_time=1766195291&typecode=201&spread=filtersearch_p&epauction=&stats_key=1bf6eb05-00d3-4ac9-8869-0f762076b103_62&from=from_esf_List_search&index=68,2025-12-20 09:57:38
荣盛花语城,88.0,6796,,2042,是,https://cs.58.com/ershoufang/4020423123902472x.shtml?auction=220&hpType=60&entry=102&position=61&kwtype=filter&now_time=1766195291&typecode=220&spread=filtersearch_c&epauction=&stats_key=1bf6eb05-00d3-4ac9-8869-0f762076b103_61&from=from_esf_List_search&index=67,2025-12-20 09:57:39
长房时代城,91.04,7250,,1915,是,https://cs.58.com/ershoufang/3574445600251915x.shtml?auction=201&hpType=60&entry=102&position=60&kwtype=filter&now_time=1766195291&typecode=201&spread=filtersearch_p&epauction=&stats_key=1bf6eb05-00d3-4ac9-8869-0f762076b103_60&from=from_esf_List_search&index=66,2025-12-20 09:57:41
浏阳河畔,130.43,6747,,1934,是,https://cs.58.com/ershoufang/4313551934925834x.shtml?auction=201&hpType=60&entry=102&position=59&kwtype=filter&now_time=1766195291&typecode=201&spread=filtersearch_p&epauction=&stats_key=1bf6eb05-00d3-4ac9-8869-0f762076b103_59&from=from_esf_List_search&index=65,2025-12-20 09:57:44
雍景园,161.41,11028,,2021,是,https://cs.58.com/ershoufang/4355042830179337x.shtml?auction=201&hpType=60&entry=102&position=58&kwtype=filter&now_time=1766195291&typecode=201&spread=filtersearch_p&epauction=&stats_key=1bf6eb05-00d3-4ac9-8869-0f762076b103_58&from=from_esf_List_search&index=64,2025-12-20 09:57:45
韭菜园嘉苑,65.49,10995,,2031,是,https://cs.58.com/ershoufang/4125421540663311x.shtml?auction=201&hpType=60&entry=102&position=57&kwtype=filter&now_time=1766195291&typecode=201&spread=filtersearch_p&epauction=&stats_key=1bf6eb05-00d3-4ac9-8869-0f762076b103_57&from=from_esf_List_search&index=63,2025-12-20 09:57:46
中航城国际社区(南区),97.88,7356,,2021,是,https://cs.58.com/ershoufang/4009405014367242x.shtml?auction=201&hpType=60&entry=102&position=56&kwtype=filter&now_time=1766195291&typecode=201&spread=filtersearch_p&epauction=&stats_key=1bf6eb05-00d3-4ac9-8869-0f762076b103_56&from=from_esf_List_search&index=62,2025-12-20 09:57:48
荣泰广场,132.96,11884,,2040,是,https://cs.58.com/ershoufang/4282536204099597x.shtml?auction=220&hpType=60&entry=102&position=55&kwtype=filter&now_time=1766195291&typecode=220&spread=filtersearch_c&epauction=&stats_key=1bf6eb05-00d3-4ac9-8869-0f762076b103_55&from=from_esf_List_search&index=61,2025-12-20 09:57:51
爱琴海岸,123.38,6468,,2021,是,https://cs.58.com/ershoufang/3963033444314117x.shtml?auction=201&hpType=60&entry=102&position=54&kwtype=filter&now_time=1766195291&typecode=201&spread=filtersearch_p&epauction=&stats_key=1bf6eb05-00d3-4ac9-8869-0f762076b103_54&from=from_esf_List_search&index=60,2025-12-20 09:57:52
中交麓江春望(新房),107.0,10281,,2021,否,https://cs.58.com/ershoufang/3262170122117127x.shtml?auction=201&hpType=60&entry=102&position=53&kwtype=filter&now_time=1766195291&typecode=201&spread=filtersearch_p&epauction=&stats_key=1bf6eb05-00d3-4ac9-8869-0f762076b103_53&from=from_esf_List_search&index=59,2025-12-20 09:57:53
湘域中央,128.64,14693,,1993,是,https://cs.58.com/ershoufang/4332219473927169x.shtml?auction=201&hpType=60&entry=102&position=52&kwtype=filter&now_time=1766195291&typecode=201&spread=filtersearch_p&epauction=&stats_key=1bf6eb05-00d3-4ac9-8869-0f762076b103_52&from=from_esf_List_search&index=58,2025-12-20 09:57:55
保利香槟国际,117.78,8915,,2021,是,https://cs.58.com/ershoufang/3086473544770568x.shtml?auction=201&hpType=60&entry=102&position=51&kwtype=filter&now_time=1766195291&typecode=201&spread=filtersearch_p&epauction=&stats_key=1bf6eb05-00d3-4ac9-8869-0f762076b103_51&from=from_esf_List_search&index=57,2025-12-20 09:57:57
恒大御景天下,105.9,6119,,2021,是,https://cs.58.com/ershoufang/4126534441558016x.shtml?auction=201&hpType=60&entry=102&position=50&kwtype=filter&now_time=1766195291&typecode=201&spread=filtersearch_p&epauction=&stats_key=1bf6eb05-00d3-4ac9-8869-0f762076b103_50&from=from_esf_List_search&index=56,2025-12-20 09:58:00
保利恒伟时光印象,124.37,9328,,2021,是,https://cs.58.com/ershoufang/4117210427124748x.shtml?auction=220&hpType=60&entry=102&position=49&kwtype=filter&now_time=1766195291&typecode=220&spread=filtersearch_c&epauction=&stats_key=1bf6eb05-00d3-4ac9-8869-0f762076b103_49&from=from_esf_List_search&index=55,2025-12-20 09:58:02
望麓锦园,185.15,8372,,1926,是,https://cs.58.com/ershoufang/3089422208163851x.shtml?auction=201&hpType=60&entry=102&position=48&kwtype=filter&now_time=1766195291&typecode=201&spread=filtersearch_p&epauction=&stats_key=1bf6eb05-00d3-4ac9-8869-0f762076b103_48&from=from_esf_List_search&index=54,2025-12-20 09:58:03
完美生活小区,169.22,5721,,2091,是,https://cs.58.com/ershoufang/3643013823339530x.shtml?auction=201&hpType=60&entry=102&position=47&kwtype=filter&now_time=1766195291&typecode=201&spread=filtersearch_p&epauction=&stats_key=1bf6eb05-00d3-4ac9-8869-0f762076b103_47&from=from_esf_List_search&index=53,2025-12-20 09:58:05
